788	0.935771
789	0.76663
790	0.633696
791	0.765852
792	0.639953
793	0.47542
794	0.881302
795	0.682139
796	0.367167
797	0.278513
798	0.931605
799	0.155082
800	0.273757
801	0.85195
802	0.245347
803	0.00278395
804	0.278129
805	0.953287
806	0.343517
807	0.176244
808	0.544256
809	0.354289
810	0.317702
811	0.156057
812	0.884392
813	0.476322
814	0.185477
815	0.0441964
816	0.383812
817	0.641226
818	0.211809
819	0.911632
820	0.975961
821	0.847452
822	0.663036
823	0.317398
824	0.0787063
825	0.797279
826	0.844925
827	0.521544
828	0.922325
829	0.381028
830	0.979202
831	0.639377
832	0.966158
833	0.70316
834	0.37324
835	0.88073
836	0.137962
837	0.836523
838	0.263649
839	0.436632
840	0.919376
841	0.795859
842	0.594026
843	0.190399
844	0.849275
845	0.175639
846	0.00242481
847	0.945546
848	0.550461
849	0.68786
850	0.923441
851	0.38194
852	0.720348
853	0.000289042
854	0.144608
855	0.935209
856	0.776305
857	0.904339
858	0.663498
859	0.223961
860	0.783133
861	0.451888
862	0.79717
863	0.656071
864	0.0234144
865	0.876697
866	0.264421
867	0.153661
868	0.173236
869	0.90688
870	0.6883
871	0.754546
872	0.548959
873	0.151427
874	0.860175
875	0.551763
876	0.0817095
877	0.304678
878	0.819431
879	0.235458
880	0.530549
881	0.438958
882	0.544785
883	0.436337
884	0.874156
885	0.707495
886	0.369093
887	0.488286
888	0.860938
889	0.33708
890	0.681419
891	0.80984
892	0.506536
893	0.0664561
894	0.127035
895	0.392403
896	0.506903
897	0.845356
898	0.1283
899	0.992524
900	0.557083
901	0.163619
902	0.347642
903	0.139753
904	0.435299
905	0.833115
906	0.548826
907	0.396144
908	0.457263
909	0.0630804
910	0.539346
911	0.218186
912	0.478157
913	0.503496
914	0.940348
915	0.470497
916	0.224157
917	0.437799
918	0.98901
919	0.0622917
920	0.603462
921	0.973294
922	0.597667
923	0.826266
924	0.0343913
925	0.147716
926	0.623964
927	0.561159
928	0.113673
929	0.687239
930	0.613651
931	0.65974
932	0.0594836
933	0.710723
934	0.0382788
935	0.0651617
936	0.202982
937	0.486808
938	0.735227
939	0.309557
940	0.788805
941	0.669098
942	0.360666
943	0.708318
944	0.755298
945	0.521252
946	0.408898
947	0.768742
948	0.711689
949	0.140704
950	0.820259
951	0.399272
952	0.794869
953	0.657057
954	0.217885
955	0.112907
956	0.642416
957	0.0142307
958	0.218687
959	0.145231
960	0.846732
961	0.58514
962	0.0850411
963	0.784781
964	0.67099
965	0.652137
966	0.00641494
967	0.402028
968	0.765339
969	0.386778
970	0.509984
971	0.370511
972	0.546764
973	0.30147
974	0.496667
975	0.144953
976	0.341925
977	0.241911
978	0.673454
979	0.782196
980	0.500218
981	0.00998309
982	0.72284
983	0.594419
984	0.748575
985	0.0814147
986	0.521753
987	0.223323
988	0.408845
989	0.598632
990	0.2514
991	0.616506
992	0.909641
993	0.54298
994	0.24854
995	0.891
996	0.734715
997	0.314395
998	0.123786
999	0.191423
